Original_Image,Format,Quality_Level,Category,Encoding_Time_sec,VMAF,Compressed_Size_Bytes,Baseline_PNG_Bytes,Storage_Saved_%,Y_MSE,Y_PSNR,Y_SSIM_w7,Y_SSIM_w11,Y_SSIM_w21,Cb_MSE,Cb_PSNR,Cb_SSIM_w7,Cb_SSIM_w11,Cb_SSIM_w21,Cr_MSE,Cr_PSNR,Cr_SSIM_w7,Cr_SSIM_w11,Cr_SSIM_w21
DSC00374,WEBP,1,Smooth,2.736861699999281,93.445367,770480.0,27698632.0,97.22,3.7807083,42.35507191286373,0.971959648904188,0.9749893272707866,0.9782240652656058,2.681877,43.84641535183727,0.9705588946758952,0.9682189167658688,0.967435261487304,5.579597,40.66477524814629,0.9441946160412752,0.942182815487306,0.9423253584649676
DSC00374,WEBP,2,Smooth,6.104301499999565,95.492357,1748296.0,27698632.0,93.69,1.9176661,45.303073777139005,0.9831060661606278,0.9845433159511692,0.9859706795924864,1.6519831,45.95074743457016,0.9801668103943292,0.9794300697030462,0.9793827387327464,3.4983404,42.69218289085717,0.963089322818726,0.9629251639431616,0.9634611550129464
DSC00374,WEBP,3,Smooth,11.737288500000432,96.8032,4775290.0,27698632.0,82.76,0.90064204,48.58528127742959,0.9898727993169868,0.9903862013296998,0.9909177002747436,1.2264621,47.24426220597388,0.9846480852643622,0.9844991249191474,0.9845951421739318,2.7963984,43.66481326217648,0.9700010106701886,0.970345813358225,0.970877197743222
DSC00562,AVIF,1,Foliage,1.233040999999503,82.161781,780617.0,34085751.0,97.71,21.794056,34.747422829420714,0.942330974589744,0.9537023589517668,0.9646004578500552,18.167398,35.537876197484266,0.886665328660631,0.8879970066955422,0.8964685806227962,19.896215,35.1430988442808,0.8742825671608323,0.8688260093383608,0.8668003665295014
DSC00562,AVIF,2,Foliage,1.691608900000574,92.056114,1704351.0,34085751.0,95.0,8.7379265,38.71671970091687,0.9741760433469938,0.9795300893332728,0.9842472926524176,11.531135,37.51208337069382,0.92050415136922,0.9253941615973073,0.9330207721230664,13.255362,36.90688770045448,0.9082095945451388,0.9084090018869512,0.9096538777459212
DSC00562,AVIF,3,Foliage,2.710890000002109,96.522552,4462861.0,34085751.0,86.91,2.312261,44.49043489265297,0.9904447880618188,0.9921337137158776,0.9936120907404388,6.520612,39.98792009242828,0.9544535613984972,0.9584717486668458,0.9629596269151384,7.9104133,39.1488120783492,0.94693532922856,0.9483997386867816,0.9493370349370044
DSC00562,HEIC,1,Foliage,4.70328470000095,84.081584,746707.0,34085751.0,97.81,20.416817,35.03092325229693,0.9415536686228222,0.9528794985887298,0.9639078030846756,21.002645,34.908063630140795,0.8698926357320759,0.8677979777771084,0.8749831969462002,21.191998,34.869084701707884,0.8674932156381471,0.8580012558434298,0.8519015327493026
DSC00562,HEIC,2,Foliage,5.470311699999002,92.944003,1745261.0,34085751.0,94.88,7.477185,39.39342257935105,0.9761779532770096,0.9810236492660438,0.985390479820508,12.971811,37.0007972606672,0.912924471482159,0.918088100383292,0.9259716963406828,14.117561,36.633206648127135,0.9035094447957984,0.9026289390465508,0.903083656595887
DSC00562,HEIC,3,Foliage,11.174245500002144,96.344399,4438250.0,34085751.0,86.98,2.1538613,44.798626353834194,0.9908545763566372,0.9925223894204204,0.9940324054789664,7.7668676,39.22834437494551,0.9487897416285368,0.9535306676394436,0.9584254568854238,8.825887,38.67322015404993,0.942673279024348,0.9444680257082654,0.9455159816886196
DSC00562,JPEG,1,Foliage,0.0452560999983688,52.486596,737162.0,34085751.0,97.84,76.688805,29.28348399219161,0.8298849734412186,0.8467401076342608,0.8703421787657332,43.58154,31.73777812761552,0.815000152118023,0.7950730300840242,0.7881493505525741,40.69304,32.03560253260311,0.8338529096045637,0.8122177011884263,0.7929101014237109
DSC00562,JPEG,2,Foliage,0.0883027999989281,87.941609,1734210.0,34085751.0,94.91,16.430113,35.97439811409954,0.9508615576753848,0.960103751677972,0.9684829527396328,16.882133,35.856530261559286,0.8925188616388567,0.8971507579814353,0.9061538423106816,18.30147,35.505944017522985,0.8841843038531473,0.882454848340028,0.8824772698591086
DSC00562,JPEG,3,Foliage,0.0651687999998102,95.593945,4605956.0,34085751.0,86.49,4.449925,41.647276877930594,0.9851869534319158,0.9881545072271954,0.9906555277670912,7.6940594,39.26924813078356,0.9450870061151024,0.9508227725629124,0.956661936181208,8.710161,38.73054156131528,0.9368646326073002,0.9396655921554304,0.9417423167460944
DSC00562,WEBP,1,Foliage,3.216727900002297,83.040599,749930.0,34085751.0,97.8,29.929956,33.36974279972529,0.9124142601736128,0.9277733915817716,0.9444823845019656,24.604326,34.22068879807049,0.8529807092844242,0.8432261686205236,0.8479768906680859,22.800343,34.55138999949255,0.8578567935831262,0.845075356736547,0.8381962033811919
DSC00562,WEBP,2,Foliage,5.619239100000414,91.233357,1733620.0,34085751.0,94.91,11.934238,37.36285634397758,0.960846834050984,0.968445193103282,0.9756754800594108,13.305532,36.89048110157083,0.908063006844384,0.9102149613052964,0.9181434401308188,14.038379,36.65763423210812,0.8998031202245205,0.8967266768357015,0.8969817618469279
DSC00562,WEBP,3,Foliage,7.195969700002024,95.64896,4424982.0,34085751.0,87.02,3.079199,43.24642583189129,0.987226962638704,0.9896461946014868,0.991792866470282,6.840697,39.77980007977405,0.9514569552941212,0.9550562379775104,0.9596902855611408,8.123503,39.03337017134886,0.9430796137612923,0.9438079014920714,0.9446169187828668
DSC00592,AVIF,1,Low light,1.1033385999980965,79.432449,760307.0,48766358.0,98.44,31.661736,33.12545666240368,0.7581775846963246,0.7719515664723126,0.7891835094542585,39.285515,32.188479025154166,0.6899508982954149,0.6906070045072084,0.7002100609511573,37.128708,32.43370518988607,0.7028611588786169,0.7024863930745423,0.7102947738057643
DSC00592,AVIF,2,Low light,1.112589399999706,84.997659,1731649.0,48766358.0,96.45,21.925627,34.721283540835984,0.8378782109311294,0.8474338475862899,0.85843961392643,33.79794,32.84190133017246,0.7276177884094018,0.7329428205779287,0.7433783894090613,31.283476,33.1776538325293,0.7455066026347704,0.7500275881542773,0.7589798751778408
DSC00592,AVIF,3,Low light,1.9724335999999312,91.783148,4628520.0,48766358.0,90.51,9.018048,38.57967792764056,0.9294868865327218,0.9334005947851796,0.937408762654336,23.775755,34.36946049200241,0.8054256366717746,0.8119521527103843,0.8199941217240105,21.67115,34.77198401582511,0.8212386277353994,0.8270504715950366,0.8339195901355806
DSC00592,HEIC,1,Low light,3.403884200000902,81.701361,756190.0,48766358.0,98.45,29.49096,33.43391474964092,0.7671283763078242,0.7794519620647903,0.7953054747245465,40.79511,32.024722527820096,0.6837986684111289,0.6802426860446131,0.6857442900502962,39.02377,32.217511390212515,0.691180696311279,0.6857268813236214,0.6892220906392569
DSC00592,HEIC,2,Low light,4.83092790000228,86.515654,1890216.0,48766358.0,96.12,18.616861,35.43173906574867,0.8565579527020856,0.8647931763018337,0.8742020581240297,35.168995,32.66920395793364,0.7230651810557763,0.7259193498236967,0.7341030647638497,33.246243,32.91337788719774,0.7327436753215631,0.7346613855766171,0.7415242187867921
DSC00592,HEIC,3,Low light,7.113470699998288,91.048083,4681877.0,48766358.0,90.4,8.078176,39.05767086962123,0.938788778846134,0.9428107332313634,0.9469171587867464,25.588852,34.050295755004335,0.8021121595062142,0.8085816913417206,0.8163302048936367,23.618168,34.39834171626734,0.8147835586195952,0.8205836260754665,0.8272719862150035
DSC00592,JPEG,1,Low light,0.0787710000004153,66.675286,767454.0,48766358.0,98.43,40.59292,32.0463007971714,0.6973808327758938,0.7126545510213511,0.734922426408714,47.290173,31.383094454091747,0.6563509942751322,0.6479968115144298,0.6533966553136643,45.713398,31.53036845627661,0.6645716514849963,0.6543991542729758,0.6571946989070397
DSC00592,JPEG,2,Low light,0.0541640999981609,82.695529,1744814.0,48766358.0,96.42,27.538252,33.73143991592921,0.7995143008724689,0.8113313456746779,0.8249307961703909,38.0472,32.32757665878096,0.7073388826267232,0.7114523232298677,0.7218122148157982,35.922604,32.57712549660241,0.7188926201396174,0.7219309331298779,0.7306854612634613
DSC00592,JPEG,3,Low light,0.1298540999996476,90.851864,4622770.0,48766358.0,90.52,15.104958,36.33960840989496,0.8932774825499482,0.8994698349211517,0.9062456492112896,28.305422,33.61210706391445,0.7778896660327157,0.7873280298708497,0.7972958654915148,26.121916,33.96075330903284,0.7916852962382687,0.800212021256406,0.8088584703114847
DSC00592,WEBP,1,Low light,3.737247100001696,82.914288,757274.0,48766358.0,98.45,33.912994,32.82714221616128,0.7322167007635496,0.748101575927906,0.7698467439753793,42.53647,31.843189224660723,0.6688897158919235,0.6611391023557358,0.6678698504019813,40.747314,32.02981364264191,0.6768532745757058,0.6674231476418082,0.6720317811484052
DSC00592,WEBP,2,Low light,4.526089299997693,84.315597,1744416.0,48766358.0,96.42,24.050037,34.31964610883068,0.8223794201367189,0.8343399941775672,0.8476251519087145,34.589787,32.741324692578345,0.7250510442498511,0.726309619450334,0.7355870747114279,32.97504,32.948950278905535,0.7326844395116378,0.7326488136913832,0.7404879571312993
DSC00592,WEBP,3,Low light,11.857417700000951,90.073721,4549970.0,48766358.0,90.67,10.340108,37.985552932285344,0.9260152935817926,0.9311479494607466,0.9362638798952432,23.321274,34.45328098287567,0.8151219905036365,0.8208746952620544,0.8286562866685704,21.526072,34.80115591460532,0.8276821622247211,0.8326870097334519,0.839323013606061
DSC00606,AVIF,1,Low light,1.1918096999979753,90.66015,787743.0,42521866.0,98.15,10.2075205,38.04160104987189,0.8879386222453537,0.8949294877838688,0.901550009630752,13.318846,36.886137594837976,0.8499794157512008,0.8474931503613309,0.8481077362757076,12.899113,37.0252052548408,0.855262024886034,0.852624809246437,0.8530319763362592
DSC00606,AVIF,2,Low light,0.7828473000008671,93.640804,1760929.0,42521866.0,95.86,7.0145726,39.670791393755714,0.9213052133785016,0.9258671286027218,0.9298231011943991,10.890284,37.76041175713275,0.8737132117639999,0.8738774389451267,0.8753629963216935,10.255044,38.02142837648982,0.881479319947003,0.8816071677474209,0.8829535990047124
DSC00606,AVIF,3,Low light,1.057499700000335,95.462989,4641725.0,42521866.0,89.08,3.316893,42.923488908437136,0.9613736606246645,0.9633644910293274,0.9649958221315996,7.9017177,39.15358864630275,0.9071609019140592,0.9084059643443908,0.909971296256634,7.291136,39.502851589565,0.9147177643376392,0.915785229036056,0.917137843562834
DSC00606,HEIC,1,Low light,5.263478900000337,91.268305,634856.0,42521866.0,98.51,10.044188,38.111655543510935,0.8813140676689677,0.8875933648196346,0.8941096059530951,14.499762,36.51719513590196,0.8416575017532945,0.8367253446127659,0.8357081132066689,14.0885725,36.642133797376985,0.8446324165989032,0.8390494436197526,0.8374878414587275
DSC00606,HEIC,2,Low light,5.692231699998956,93.342997,1690844.0,42521866.0,96.02,6.553166,39.96629185898448,0.9260979024070156,0.9310085293239786,0.9356250351625204,12.162371,37.280621144648045,0.8637783505816246,0.8627570654888717,0.8636846477454264,11.6356735,37.47288842447761,0.8680486245035303,0.8667482769357034,0.8673812925664477
DSC00606,HEIC,3,Low light,3.857676700001321,94.997852,4328069.0,42521866.0,89.82,3.1692815,43.1211956372957,0.9649863353381674,0.9674377984037064,0.9694990239288036,9.058435,38.56027176176794,0.8979250565432373,0.8990745567474857,0.9006626348724196,8.407966,38.883894435326,0.904149743229804,0.9050824549953213,0.9064184188636571
DSC00606,JPEG,1,Low light,0.0436305999974138,88.936979,756325.0,42521866.0,98.22,13.94508,36.68659367011263,0.8333079724656435,0.8420021322005549,0.8497268889039129,15.493687,36.22925579600533,0.8350606876704736,0.8286952707279296,0.8273151944546474,15.2352495,36.302307704540205,0.8372637488178095,0.8298325155315357,0.8273263438363319
DSC00606,JPEG,2,Low light,0.0912045000004582,93.21468,1717636.0,42521866.0,95.96,9.185004,38.50000998538718,0.897656766199315,0.9035554116352562,0.9090598342640488,12.857006,37.03940503650437,0.8568584600445507,0.8558720449833404,0.856682619580987,12.128417,37.29276224456789,0.8624591809706247,0.861637234062493,0.8626987929813089
DSC00606,JPEG,3,Low light,0.1154714999975112,95.185768,4523342.0,42521866.0,89.36,5.1674557,40.99803610510114,0.9447066362106168,0.947360710407798,0.9497631612133204,9.543585,38.33368828585921,0.8896365973001741,0.8918032855219276,0.8939681492556092,8.922357,38.62600769620345,0.8961454295390678,0.8981643417495077,0.9000984156997061
DSC00606,WEBP,1,Low light,4.052544199999829,92.116231,778398.0,42521866.0,98.17,10.707733,37.833828186116,0.8784781212032474,0.8852635661519649,0.8920618821419253,13.734429,36.75269731454171,0.8465635231372824,0.8416388918886439,0.8410441726900701,13.253359,36.907543852598856,0.8500125637050348,0.8445538167573153,0.8435658900359351
DSC00606,WEBP,2,Low light,6.140301100000215,93.150815,1726580.0,42521866.0,95.94,7.7059207,39.262558058185725,0.913871254284538,0.9189625013856204,0.9235142888962294,11.161276,37.65366512833444,0.8722509000730878,0.8707147723123636,0.8714717368938228,10.706607,37.83428491286528,0.876304596674276,0.8744430489162641,0.8749198163847146
DSC00606,WEBP,3,Low light,12.163488499998492,95.126294,4547214.0,42521866.0,89.31,3.4965096,42.69445627734367,0.959554139391694,0.9618246080154368,0.9636591172379604,7.7588,39.23285820863319,0.9097966100226008,0.9103947915830604,0.9116173028893064,7.1708975,39.57506834370352,0.9161421568095852,0.9165742681524002,0.9175784380366616
DSC00609,AVIF,1,Buildings,0.7661439000003156,96.029459,772279.0,29156402.0,97.35,1.8975852,45.34879104501524,0.9846989896505536,0.98628261932335,0.9882747444425964,2.3439586,44.43130429162345,0.9766466776652204,0.975655658319098,0.9749777598873322,3.9224255,42.19525637158341,0.9658680472129696,0.9651743631419116,0.9649463888870532
DSC00609,AVIF,2,Buildings,1.1648953999974765,96.938511,1777101.0,29156402.0,93.9,1.2463527,47.17439404089892,0.9877624014510258,0.9889605696059688,0.99050817566055,1.7957932,45.58824027129245,0.9811797502972478,0.9807057827390558,0.9803877340333924,3.0908115,43.23007837557985,0.972311967301688,0.9721634787250104,0.9721830353282048
DSC00609,AVIF,3,Buildings,1.8633362000000488,97.239936,4874019.0,29156402.0,83.28,0.7860342,49.176389085813625,0.9910282331129342,0.9918913840978264,0.9930185717297072,1.5535569,46.21753182819698,0.9835551976814412,0.9833426800192294,0.9831757404387376,2.7148387,43.79336329239068,0.9759623861549742,0.9760505422791772,0.9761574496899974
DSC00609,HEIC,1,Buildings,4.080678900001658,96.071075,778824.0,29156402.0,97.33,1.7715931,45.64716400517759,0.9856463946776456,0.9873281086823436,0.989362349022007,2.64449,43.90738417703254,0.9737203470518644,0.9725796173232862,0.9717811982038674,4.4379067,41.65902178119053,0.9618924814889688,0.9614123099550376,0.9613812080122416
DSC00609,HEIC,2,Buildings,2.4292019000022265,96.822753,1865880.0,29156402.0,93.6,1.1812459,47.40740034759447,0.9889041564156312,0.9901930850852348,0.991770445824741,2.0509288,45.01129764058504,0.9784839032819188,0.9780684538269606,0.977748796250009,3.58078,42.59102718820088,0.968566821286327,0.9687822416544484,0.9690313216315254
DSC00609,HEIC,3,Buildings,5.974517199996626,97.13253,4629476.0,29156402.0,84.12,0.8114439,49.03821860202973,0.991611009122506,0.9925812348741708,0.993787798116206,1.7262884,45.75966977093791,0.981446284346283,0.9814106350346902,0.9813077850982106,3.1143434,43.19713878751527,0.97292382186868,0.97340833143593,0.9737254198010225
DSC00609,JPEG,1,Buildings,0.0768704000001889,77.861701,752834.0,29156402.0,97.42,14.371492,36.55578513302928,0.9260768955754048,0.9317331886436137,0.9396727341931752,10.905469,37.75436002946752,0.9408470355331356,0.9292025991690348,0.9175952339913552,14.930355,36.39010216695634,0.9155653557637684,0.903420775520551,0.8936135277793356
DSC00609,JPEG,2,Buildings,0.0902712000024621,95.445612,1715922.0,29156402.0,94.11,2.3970506,44.33403143218427,0.9820449030984724,0.98418854714583,0.9865197206910008,3.1162424,43.19449121866168,0.9672120279410196,0.9663715021287628,0.9658827611555,5.1654615,40.99971221587178,0.9532219450463448,0.952959936670842,0.9529743736051116
DSC00609,JPEG,3,Buildings,0.0689888000015344,96.907143,4487953.0,29156402.0,84.61,1.078668,47.8019257748492,0.9890106013055908,0.990203245033702,0.991626169015656,1.6967992,45.83449937283617,0.9802052435148576,0.9802248763051434,0.9802647121128442,2.693893,43.82700017880117,0.97240546329527,0.9728638644557412,0.9732260652511372
DSC00609,WEBP,1,Buildings,7.791234399999666,94.715048,755106.0,29156402.0,97.41,3.766652,42.37124869215892,0.9757992037692378,0.978183331448311,0.9813325635733876,3.5605896,42.61558463967181,0.9652330680597352,0.9613309659475784,0.958974748557488,5.7028594,40.56987694809602,0.9512576332332456,0.9476518315182424,0.9461107305471784
DSC00609,WEBP,2,Buildings,6.779036800002359,96.161977,1732300.0,29156402.0,94.06,1.6667795,45.91202216206639,0.9855863689452726,0.9870984008154616,0.988965452408589,1.9711024,45.18371207917119,0.9783555759223354,0.9773414622125962,0.9768519653676416,3.319653,42.919876703364,0.9688483707510814,0.9680744985732328,0.967913532012572
DSC00609,WEBP,3,Buildings,9.052921000002245,96.950238,4723876.0,29156402.0,83.8,0.8013893,49.0923684325507,0.9911766963700944,0.9920649011719728,0.9931807281308888,1.429719,46.57829669337417,0.9838064331339994,0.9835145810895048,0.983294046065226,2.5844185,44.00717514270748,0.9760762543059648,0.975988556820104,0.9759833149319256
DSC00623,AVIF,1,Various,0.9992429000012636,92.254929,762905.0,31049541.0,97.54,3.2964547,42.95033266658274,0.9777627792636714,0.9808643797265986,0.9848238401978991,4.093263,42.01010687065739,0.9610926565293006,0.9604504229407894,0.9613389242783767,5.0437016,41.103309884248034,0.9508229981670352,0.9488727900783692,0.9481555053867112
DSC00623,AVIF,2,Various,1.0297848999980488,95.993354,1737820.0,31049541.0,94.4,1.7081823,45.80546156445013,0.9856601119714348,0.9874053925291576,0.9897124105506164,2.572425,44.02737642507957,0.9744038148522904,0.9748251826467638,0.975671713173192,3.3221931,42.91655489278292,0.9663164759056462,0.9661057084195456,0.9661324728277194
DSC00623,AVIF,3,Various,1.500100500001281,97.331167,4248723.0,31049541.0,86.32,0.953505,48.33757409512965,0.990407412157026,0.9914158141776572,0.9928159303004344,2.0760162,44.95849620631048,0.9788457444584124,0.9792967329928938,0.9799965184303828,2.7176886,43.78880663051892,0.9725425140013412,0.972588873610106,0.972668127017604
DSC00623,HEIC,1,Various,2.7771553000020504,92.957212,730477.0,31049541.0,97.65,3.179858,43.10672655654453,0.9782407705718872,0.9813306789093356,0.9853114071375196,5.084959,41.06792910107329,0.9521940873755718,0.9511794213673446,0.9518839930730308,5.6787486,40.58827710511029,0.9462415893194688,0.9433084059775256,0.9418186599627174
DSC00623,HEIC,2,Various,4.360803699997632,95.773545,1788014.0,31049541.0,94.24,1.6061846,46.07284882842023,0.986902749264432,0.9886579151267604,0.9909123819032384,3.1273265,43.17907118105893,0.968650423255005,0.9694477600897744,0.9705082539542224,3.659145,42.49700745359319,0.9632668399416582,0.9631259697189148,0.9631520774769824
DSC00623,HEIC,3,Various,5.976882499999192,96.661986,4861689.0,31049541.0,84.34,0.9466892,48.3687296767272,0.9911518640611332,0.992252672345748,0.9937142373594176,2.4577906,44.225354675715394,0.9744072016223702,0.9754655116080584,0.9764864914346226,2.8401787,43.59734682972044,0.9716426720150784,0.9720854504657392,0.9723160268816124
DSC00623,JPEG,1,Various,0.0796622999987448,72.02727,751810.0,31049541.0,97.58,15.431109,36.24683208624055,0.9218702210398616,0.9281940161640262,0.938803254115082,15.066713,36.35061831517622,0.9108285599602084,0.8967603711270445,0.887114038534979,14.703671,36.456545592926965,0.912712879422358,0.8995831083787863,0.8883125872604299
DSC00623,JPEG,2,Various,0.0493580000002111,93.434818,1714178.0,31049541.0,94.48,3.021677,43.32832334059419,0.978376833756936,0.9813421098612426,0.9848905198965991,4.565779,41.53565442462836,0.9560629885926588,0.9564309160473776,0.957679021015998,5.356564,40.84194056586789,0.9474178823531072,0.9467413081122996,0.9466742636384298
DSC00623,JPEG,3,Various,0.0673170000009122,96.365634,4358578.0,31049541.0,85.96,1.2822849,47.05095851973936,0.9885077715584258,0.9899381565839056,0.9917254666248202,2.179679,44.746878295717785,0.9759018585679832,0.9769084079841496,0.9780286421896076,2.792548,43.67079739365057,0.9694644496609092,0.9700102189602058,0.970505316068128
DSC00623,WEBP,1,Various,5.035967300002085,92.35108,753044.0,31049541.0,97.57,4.742752,41.370499522570185,0.967646930083409,0.9717915256447424,0.9775855605916488,5.590382,40.656388608016485,0.9477644456446292,0.9437997672247882,0.9436985620986572,5.948424,40.38678439996254,0.9431286558114188,0.9386856732825462,0.9366362083302257
DSC00623,WEBP,2,Various,9.276423199997224,95.124852,1800566.0,31049541.0,94.2,2.131415,44.84412375339454,0.9830292103813189,0.9852835560923,0.9881507038371342,2.8617976,43.56441441148894,0.9699416211120356,0.9697751433591976,0.9707144968166628,3.6221073,42.54119076526944,0.9620962930840418,0.961118286641662,0.9609875980126292
DSC00623,WEBP,3,Various,8.297957800001313,96.456411,4409346.0,31049541.0,85.8,1.024049,48.0275959232451,0.9898200825152272,0.9909689144349202,0.9925136504387688,1.7749815,45.63886517570669,0.9804685975530716,0.9809537131392226,0.981739605191246,2.3994694,44.32965159247885,0.9745929240253268,0.9746464009502814,0.9747732973710173
DSC00632,AVIF,1,Foliage,1.1866558999972767,77.556664,750137.0,40564003.0,98.15,28.19052,33.62977270554146,0.911564036567067,0.925415331996294,0.9413736045083192,25.896719,33.9983560719156,0.8537906930829203,0.8479562115765331,0.8505597877692538,35.005226,32.68947459149512,0.8427408839574878,0.8369782716342703,0.8342415645538593
DSC00632,AVIF,2,Foliage,1.4508505999983754,90.57973,1770462.0,40564003.0,95.64,11.189353,37.642753976989226,0.9607991399017284,0.9679343033790012,0.9750680553749844,14.686419,36.46164460983276,0.9063145722168484,0.9090626873491132,0.9141999693177696,20.229774,35.07089317701573,0.8958380884511353,0.8969224087028195,0.8983138656017
DSC00632,AVIF,3,Foliage,1.712134600002173,96.237718,4627474.0,40564003.0,88.59,3.2898479,42.95904543459962,0.984030804831662,0.9868121895456982,0.9896109776085592,7.752482,39.23639612248855,0.9490173576469758,0.952108819662956,0.9551880930382916,11.821074,37.40423449457467,0.939268179829399,0.9414180915688424,0.9424920922260496
DSC00632,HEIC,1,Foliage,4.213621700000658,82.086509,791087.0,40564003.0,98.05,24.302519,34.27429089050501,0.9157621285687542,0.9287722274589196,0.9437093847014923,25.052837,34.142234434207204,0.852268688367115,0.8433569808852779,0.8419128205766115,31.083424,33.20551492784082,0.8543129456646661,0.8481060299270943,0.8427957612836452
DSC00632,HEIC,2,Foliage,3.543297399999574,91.377548,1650549.0,40564003.0,95.93,10.540996,37.9019871693754,0.9598242530314252,0.966904197796932,0.9741680764869208,16.317045,36.00438835373064,0.8950072663187111,0.8964126496899131,0.900914917337535,21.69135,34.76793749282004,0.8903938714756012,0.8898159510140825,0.88953550331888
DSC00632,HEIC,3,Foliage,9.234250299999983,96.202576,4689225.0,40564003.0,88.44,2.7753506,43.69762513733196,0.9860866404566924,0.988578969140712,0.9910901446070948,9.042228,38.5680491782292,0.9426809432690252,0.9465735802954552,0.9500131877148916,13.711921,36.75982075212436,0.9339269910459564,0.9367797728548668,0.9380406981408788
DSC00632,JPEG,1,Foliage,0.0434132000009412,50.682196,759900.0,40564003.0,98.13,78.39921,29.18768677918341,0.7668842935190869,0.7812445929112354,0.8103738183211567,58.277798,30.475772060677443,0.7778410239938518,0.7464520249059543,0.7216337690945498,59.838665,30.3609847567884,0.8002682840926997,0.7808024961849498,0.7640379835348582
DSC00632,JPEG,2,Foliage,0.0878307000020868,85.157221,1724524.0,40564003.0,95.75,19.984648,35.1238385525032,0.9246177454748294,0.9360900092240926,0.9483230751454246,21.35718,34.8353645582159,0.8715439761904983,0.8717793632139976,0.8765005172515826,29.17089,33.48130664907523,0.8618188195631895,0.8604830988740825,0.8593438923495532
DSC00632,JPEG,3,Foliage,0.0675052000005962,95.058582,4571384.0,40564003.0,88.73,5.908533,40.41600683372888,0.9764411907082932,0.980732590580504,0.9847634267592226,9.711974,38.25772847643584,0.9334262706571976,0.9383667409380742,0.942973811744732,13.498425,36.82797292519293,0.9247927142353912,0.928567018514592,0.9309032466984256
DSC00632,WEBP,1,Foliage,4.059874900001887,81.385855,754314.0,40564003.0,98.14,35.78333,32.59399624048909,0.8766633009477321,0.8912859666458496,0.9123003771789128,31.039745,33.21162213643656,0.8260236432595472,0.808467109141897,0.8037308578209882,38.9004,32.231262985591,0.8258023389171806,0.8128156240262105,0.8055654684614049
DSC00632,WEBP,2,Foliage,3.889801999997872,90.588865,1726222.0,40564003.0,95.74,15.469191,36.23612766979242,0.9377387820274478,0.9472316942121858,0.9581957052455736,17.221308,35.77014238896548,0.8862393355230911,0.8830942045569332,0.8866606028186595,21.291094,34.848823989641595,0.8862444567819053,0.8837498984422306,0.8838078044066366
DSC00632,WEBP,3,Foliage,13.575061700001244,95.469558,4681252.0,40564003.0,88.46,4.168585,41.93091728143442,0.978204654607088,0.9819288494958598,0.9857403754580394,8.085061,39.05397054877186,0.943727859509232,0.9459470794718248,0.9491100846545918,12.022427,37.33088243496282,0.9339729203412648,0.9350434671844768,0.9359534508705212
DSC00633,AVIF,1,Foliage,1.140644600000087,88.064492,779605.0,35417365.0,97.8,7.499525,39.38046588304631,0.9597598454143044,0.9663460962461762,0.9747359675845894,6.510943,39.9943645127772,0.9404651164862802,0.9373077817255788,0.9395893746887128,10.205876,38.042300717824126,0.918885227434968,0.9145581515376648,0.9135777944120916
DSC00633,AVIF,2,Foliage,1.2021108000008098,94.575097,1716244.0,35417365.0,95.15,3.3566644,42.871724461924174,0.9780423724301428,0.981849550926132,0.9863902659084708,3.7062566,42.44144863563642,0.9607889023329638,0.9613750320978994,0.9640256209603004,5.968062,40.37247048255472,0.9462364062536016,0.9461697529084108,0.9471750183415472
DSC00633,AVIF,3,Foliage,1.7517996999995376,96.785652,4490809.0,35417365.0,87.32,1.3945193,46.68655810669226,0.988358949494328,0.9903253922703512,0.992722037072775,2.3314016,44.45463264543843,0.973874553009002,0.9749712582969224,0.9769472614055462,4.0058985,42.10380421151135,0.9636973081129888,0.9644722951074122,0.9654387754527368
DSC00633,HEIC,1,Foliage,6.172085900001548,90.155811,763163.0,35417365.0,97.85,6.808291,39.80042273020221,0.9621911040039164,0.9685991817299988,0.9765563883275103,7.86274,39.1750643265709,0.9300876184990414,0.9246351611275094,0.9256435612122722,10.986592,37.72217348826855,0.912847124371779,0.9060427942457866,0.9027574588639508
DSC00633,HEIC,2,Foliage,5.666066900001169,94.967035,1715136.0,35417365.0,95.16,3.0753632,43.251839407610206,0.9801632194193064,0.9837497819754204,0.9879422525826844,4.509117,41.58988847870136,0.9533733390821086,0.9541099657973828,0.9571739389332083,6.631577,39.91463558821692,0.941073743968086,0.9408431076952544,0.94175316363864
DSC00633,HEIC,3,Foliage,8.630209599999944,96.631787,4796829.0,35417365.0,86.46,1.2843214,47.04406620609248,0.9896478501291824,0.9914834040187726,0.9936918355964072,2.7428322,43.74881107932164,0.9700997386565652,0.9718240797164656,0.9741956417220374,4.297635,41.79850813191615,0.962344353841058,0.9635655330999624,0.964615571244082
DSC00633,JPEG,1,Foliage,0.0789475999990827,62.881722,742079.0,35417365.0,97.9,30.036081,33.35437086198153,0.8590631417741137,0.8688283438904959,0.8912512882305743,20.691216,34.9729434921514,0.8842625301635257,0.861283470890933,0.8445311334697511,25.04631,34.14336585489826,0.8712276900613218,0.848336264079666,0.826193349123163
DSC00633,JPEG,2,Foliage,0.0894298999992315,91.139707,1717885.0,35417365.0,95.15,5.945134,40.38918686450615,0.9633170556797602,0.9693649324978963,0.9765876671992092,6.3728795,40.08744638130658,0.9380619150269692,0.9367845197278388,0.9398204364043292,9.353512,38.42105676000168,0.9209847156645876,0.9184220449986138,0.9182834607205196
